customer_id,age,annual_income,employment_length,state,credit_score
CUST000622,43,69893.0,8 years,GA,654
CUST000623,60,42165.0,10+ years,MA,766
CUST000624,54,35769.0,10+ years,NJ,565
CUST000625,57,56110.0,10+ years,MA,707
CUST000626,31,14660.0,2 years,CA,697
CUST000627,26,66739.0,< 1 year,IL,739
CUST000628,36,30965.0,8 years,FL,850
CUST000629,38,50823.0,10+ years,az,616
CUST000630,51,"$53,413",10+ years,CA,641
CUST000631,21,12000.0,1 years,FL,611
CUST000632,56,82710.0,10+ years,TX,635
CUST000633,36,,7 years,FL,516
CUST000634,32,37306.0,6 years,GA,0
CUST000635,25,"$65,529",2 years,NC,625
CUST000636,21,28526.0,1 years,OH,626
CUST000637,47,49353.0,10+ years,PA,641
CUST000638,38,74129.0,5 years,NY,682
CUST000639,22,32258.0,< 1 year,GA,794
CUST000640,22,50619.0,< 1 year,MD,676
CUST000641,33,38814.0,4 years,IN,704
CUST000642,58,"$24,183",10+ years,MO,677
CUST000643,34,17219.0,4 years,TN,654
CUST000644,21,41241.0,< 1 year,,688
CUST000645,35,32964.0,7 years,WI,633
CUST000646,34,44400.0,1 years,WA,692
CUST000647,21,42008.0,1 years,AZ,745
CUST000648,37,46892.0,7 years,CA,613
CUST000649,35,28909.0,,MD,9999
CUST000650,46,54834.0,8 years,NY,671
CUST000651,60,73404.0,10+ years,MI,776
CUST000652,51,54878.0,,VA,780
CUST000653,34,,7 years,OH,783
CUST000654,24,23268.0,< 1 year,TN,674
CUST000655,68,80008.0,10+ years,AZ,728
CUST000656,38,"$23,752",7 years,OH,726
CUST000657,38,31629.0,7 years,OH,715
CUST000658,37,33447.0,10+ years,AZ,652
CUST000659,40,19895.0,8 years,IL,676
CUST000660,36,44924.0,8 years,NJ,655
CUST000661,31,40554.0,1 years,MI,714
CUST000662,31,28835.0,< 1 year,FL,628
CUST000663,37,23671.0,10+ years,NJ,680
CUST000664,31,43105.0,5 years,TX,712
CUST000665,29,42791.0,1 years,MD,850
CUST000666,39,48079.0,9 years,ma,-1
CUST000667,34,41223.0,8 years,IL,762
CUST000668,56,75909.0,10+ years,WI,600
CUST000669,21,23568.0,< 1 year,OH,591
CUST000670,51,47234.0,10+ years,az,744
CUST000671,52,61146.0,10+ years,TN,828
CUST000672,21,19119.0,< 1 year,CA,611
CUST000673,33,38345.0,9 years,PA,639
CUST000674,33,52664.0,1 years,CA,667
CUST000675,21,12000.0,< 1 year,MA,629
CUST000676,28,36062.0,5 years,FL,595
CUST000677,24,12000.0,1 years,OH,546
CUST000678,59,"$56,827",10+ years,NY,538
CUST000679,49,,10+ years,IN,627
CUST000680,53,70260.0,10+ years,NY,688
CUST000681,46,57414.0,10+ years,TN,559
CUST000682,24,12000.0,< 1 year,OH,646
CUST000683,31,33464.0,8 years,MO,641
CUST000684,43,20308.0,10+ years,mi,706
CUST000685,23,"$27,959",< 1 year,IN,637
CUST000686,46,36296.0,10+ years,NY,605
CUST000687,35,50168.0,9 years,IN,724
CUST000688,33,41820.0,7 years,MI,620
CUST000689,46,36759.0,10+ years,NY,745
CUST000690,43,57124.0,9 years,MI,589
CUST000691,33,"$70,801",7 years,TN,619
CUST000692,51,57959.0,8 years,CA,742
CUST000693,25,43005.0,3 years,OH,742
CUST000694,45,22255.0,6 years,CA,754
CUST000695,45,60815.0,8 years,CA,730
CUST000696,34,32061.0,8 years,TX,672
CUST000697,41,44965.0,10+ years,TN,710
CUST000698,22,35127.0,< 1 year,MO,655
CUST000699,49,54948.0,10+ years,MA,648
CUST000700,35,17538.0,10+ years,NY,618
CUST000701,31,"$59,908",4 years,IL,793
CUST000702,50,38047.0,10+ years,ma,775
CUST000703,29,22007.0,6 years,WA,694
CUST000704,21,26922.0,< 1 year,MA,685
CUST000705,21,27062.0,< 1 year,MD,694
CUST000706,45,"$60,220",10+ years,nc,653
CUST000707,22,28199.0,< 1 year,MI,732
CUST000708,59,87826.0,10+ years,WI,745
CUST000709,21,32354.0,1 years,TN,595
CUST000710,58,"$51,614",10+ years,NJ,713
CUST000711,40,12000.0,3 years,WI,814
CUST000712,36,45266.0,10+ years,WA,561
CUST000713,31,58992.0,7 years,PA,587
CUST000714,42,31414.0,10+ years,GA,664
CUST000715,37,28451.0,,WA,657
CUST000716,51,66323.0,10+ years,MD,627
CUST000717,39,"$53,845",8 years,nc,619
CUST000718,39,63434.0,2 years,tx,686
CUST000719,33,64017.0,3 years,MI,739
CUST000720,37,47741.0,6 years,IN,706
CUST000721,41,35099.0,3 years,WI,727
CUST000722,21,"$12,000",< 1 year,AZ,644
CUST000723,21,16846.0,< 1 year,AZ,754
CUST000724,46,70468.0,7 years,NY,756
CUST000725,40,40299.0,10+ years,MD,549
CUST000726,35,56224.0,9 years,Pennsylvania,632
CUST000727,38,22527.0,9 years,NJ,661
CUST000728,42,54507.0,7 years,VA,672
CUST000729,31,25734.0,4 years,ny,795
CUST000730,28,41232.0,1 years,TN,672
CUST000731,40,43956.0,,WI,627
CUST000732,26,"$42,963",2 years,AZ,600
CUST000733,42,43676.0,7 years,NY,630
CUST000734,21,"$24,610",< 1 year,MD,731
CUST000735,50,71921.0,10+ years,TN,699
CUST000736,43,"$49,872",9 years,IL,713
CUST000737,41,49875.0,10+ years,IL,723
CUST000738,49,"$70,007",10+ years,TN,631
CUST000739,57,67049.0,10+ years,MA,652
CUST000740,50,36028.0,10+ years,MA,732
CUST000741,21,16434.0,< 1 year,TN,800
CUST000742,22,12000.0,< 1 year,MO,706
CUST000743,30,32051.0,6 years,GA,826
CUST000744,38,"$52,470",7 years,CA,602
CUST000745,44,54469.0,10+ years,NY,718
CUST000746,29,55520.0,1 years,MD,674
CUST000747,40,67040.0,10+ years,NJ,707
CUST000748,28,37251.0,5 years,WA,596
CUST000749,30,,6 years,NY,792
CUST000750,21,35070.0,< 1 year,WA,705
CUST000751,26,19424.0,< 1 year,VA,558
CUST000752,21,38218.0,< 1 year,TN,644
CUST000753,26,35690.0,< 1 year,TN,652
CUST000754,50,69641.0,8 years,CA,761
CUST000755,26,"$38,525",2 years,,767
CUST000756,69,118453.0,10+ years,MD,603
CUST000757,43,59218.0,10+ years,AZ,681
CUST000758,40,28598.0,10+ years,IL,657
CUST000759,27,"$48,270",1 years,MD,666
CUST000760,46,"$48,543",10+ years,NJ,729
CUST000761,31,"$57,178",5 years,OH,659
CUST000762,39,69743.0,7 years,PA,725
CUST000763,68,,10+ years,GA,664
CUST000764,36,23835.0,10+ years,ny,627
CUST000765,51,54095.0,10+ years,NJ,612
CUST000766,29,54711.0,4 years,NC,641
CUST000767,37,74185.0,,GA,598
CUST000768,59,71529.0,10+ years,CA,636
CUST000769,30,31678.0,4 years,NC,622
CUST000770,59,52898.0,10+ years,IN,611
CUST000771,46,37494.0,,NJ,654
CUST000772,31,40492.0,4 years,VA,733
CUST000773,45,64311.0,6 years,MO,794
CUST000774,49,"$36,290",10+ years,FL,721
CUST000775,45,66240.0,10+ years,MA,689
CUST000776,21,45584.0,< 1 year,FL,581
CUST000777,29,"$44,059",< 1 year,OH,620
CUST000778,35,,6 years,AZ,713
CUST000779,37,49532.0,,TN,718
CUST000780,45,59281.0,10+ years,FL,715
CUST000781,40,52994.0,10+ years,TX,607
CUST000782,21,45391.0,2 years,IN,699
CUST000783,42,58265.0,10+ years,IN,614
CUST000784,45,45854.0,8 years,ny,679
CUST000785,44,58951.0,10+ years,IL,747
CUST000786,50,66302.0,10+ years,FL,626
CUST000787,48,"$54,215",10+ years,Texas,778
CUST000788,43,66739.0,10+ years,NJ,725
CUST000789,37,45572.0,6 years,,741
CUST000790,21,35579.0,1 years,ma,775
CUST000791,43,59046.0,7 years,TX,688
CUST000792,40,36913.0,10+ years,VA,656
CUST000793,41,34307.0,5 years,WI,678
CUST000794,22,15471.0,< 1 year,GA,727
CUST000795,25,28583.0,2 years,MD,705
CUST000796,50,83673.0,6 years,NJ,719
CUST000797,37,43489.0,7 years,TN,674
CUST000798,46,60606.0,10+ years,WA,832
CUST000799,38,58495.0,10+ years,MA,686
CUST000800,38,40017.0,,OH,738
CUST000801,49,52380.0,10+ years,WI,740
CUST000802,31,52774.0,3 years,FL,9999
CUST000803,39,"$55,123",,OH,581
CUST000804,32,"$29,740",3 years,CA,669
CUST000805,32,32015.0,6 years,NC,688
CUST000806,34,41880.0,9 years,VA,592
CUST000807,40,52744.0,8 years,MI,812
CUST000808,32,56860.0,2 years,MO,641
CUST000809,53,71380.0,10+ years,TX,698
CUST000810,27,17447.0,5 years,GA,675
CUST000811,35,30006.0,6 years,nj,642
CUST000812,32,42846.0,7 years,NC,600
CUST000813,55,67942.0,10+ years,NY,635
CUST000814,40,35140.0,10+ years,ca,690
CUST000815,50,75593.0,10+ years,IN,656
CUST000816,21,12000.0,< 1 year,VA,596
CUST000817,41,54034.0,,AZ,691
CUST000818,48,34196.0,10+ years,mi,676
CUST000819,38,58610.0,8 years,TX,798
CUST000820,50,55825.0,4 years,IN,633
CUST000821,31,48216.0,6 years,MI,620
CUST000822,54,58735.0,10+ years,TX,635
CUST000823,65,"$97,686",10+ years,GA,586
CUST000824,33,12000.0,,AZ,740
CUST000825,32,51392.0,8 years,NJ,622
CUST000826,55,56682.0,10+ years,Pennsylvania,693
CUST000827,56,"$72,626",10+ years,AZ,637
CUST000828,31,43256.0,7 years,VA,818
CUST000829,32,17314.0,6 years,OH,674
CUST000830,34,55561.0,7 years,,722
CUST000831,21,,< 1 year,NJ,678
CUST000832,26,32754.0,5 years,IN,703
CUST000833,25,35578.0,2 years,TN,615
CUST000834,28,35278.0,4 years,GA,678
CUST000835,37,"$56,720",8 years,WI,750
CUST000836,40,40729.0,10+ years,MA,725
CUST000837,56,79543.0,10+ years,MO,751
CUST000838,26,39584.0,1 years,GA,627
CUST000839,49,56020.0,10+ years,IN,674
CUST000840,35,69494.0,,NJ,747
CUST000841,37,50974.0,8 years,VA,667
CUST000842,46,57925.0,10+ years,NY,615
CUST000843,24,"$37,209",< 1 year,OH,691
CUST000844,42,48628.0,10+ years,MA,706
CUST000845,39,64617.0,10+ years,WA,676
CUST000846,43,51080.0,10+ years,ny,623
CUST000847,41,61291.0,10+ years,NC,703
CUST000848,67,64176.0,10+ years,CA,749
CUST000849,30,12000.0,9 years,NC,716
CUST000850,31,43040.0,8 years,GA,600
CUST000851,30,30043.0,3 years,IN,672
CUST000852,31,34110.0,5 years,mo,702
CUST000853,30,12000.0,< 1 year,MI,624
CUST000854,52,87709.0,10+ years,IN,728
CUST000855,55,,10+ years,in,730
CUST000856,31,57019.0,2 years,GA,637
CUST000857,28,"$12,511",2 years,MD,669
CUST000858,43,52880.0,10+ years,GA,693
CUST000859,31,43113.0,6 years,IL,640
CUST000860,45,"$55,810",10+ years,MA,712
CUST000861,40,51302.0,10+ years,MA,999
CUST000862,21,12000.0,< 1 year,OH,613
CUST000863,56,71755.0,10+ years,MO,612
CUST000864,59,57960.0,10+ years,WA,999
CUST000865,30,26534.0,6 years,WI,657
CUST000866,33,39648.0,< 1 year,NJ,702
CUST000867,41,43721.0,4 years,VA,612
CUST000868,42,,10+ years,OH,659
CUST000869,45,,10+ years,IN,649
CUST000870,62,71859.0,10+ years,MD,721
CUST000871,35,35847.0,1 years,CA,724
CUST000872,28,31555.0,,MA,634
CUST000873,21,12000.0,< 1 year,CA,763
CUST000874,29,37038.0,2 years,TN,712
CUST000875,37,55028.0,,WA,999
CUST000876,59,"$75,310",8 years,AZ,734
CUST000877,31,37550.0,7 years,VA,644
CUST000878,40,56822.0,10+ years,OH,641
CUST000879,37,"$35,888",8 years,NJ,619
CUST000880,52,62789.0,10+ years,WA,692
CUST000881,68,102375.0,10+ years,VA,622
CUST000882,31,32589.0,6 years,PA,682
CUST000883,32,47318.0,< 1 year,VA,695
CUST000884,50,69293.0,9 years,NC,641
CUST000885,46,43635.0,10+ years,FL,620
CUST000886,60,82119.0,10+ years,AZ,725
CUST000887,45,44697.0,10+ years,VA,761
CUST000888,33,45836.0,,WA,708
CUST000889,45,44456.0,5 years,NJ,711
CUST000890,51,65216.0,10+ years,IL,682
CUST000891,47,58138.0,,IN,596
CUST000892,44,54279.0,10+ years,TX,676
CUST000893,50,63879.0,10+ years,Texas,645
CUST000894,52,54240.0,10+ years,NJ,732
CUST000895,54,47105.0,10+ years,VA,630
CUST000896,45,55024.0,8 years,NC,577
CUST000897,35,,8 years,va,670
CUST000898,39,55349.0,10+ years,va,718
CUST000899,52,68909.0,10+ years,MI,850
CUST000900,28,25737.0,4 years,OH,681
CUST000901,42,52997.0,10+ years,NC,637
CUST000902,33,26943.0,8 years,nc,688
CUST000903,38,39046.0,,ca,650
CUST000904,53,68756.0,10+ years,TN,655
CUST000905,40,"$20,550",10+ years,MI,708
CUST000906,38,71343.0,8 years,MI,672
CUST000907,21,12000.0,1 years,PA,674
CUST000908,46,83331.0,10+ years,WI,557
CUST000909,45,41216.0,10+ years,PA,710
CUST000910,63,62668.0,10+ years,OH,650
CUST000911,34,34636.0,,NY,665
CUST000912,40,41209.0,8 years,TN,664
CUST000913,40,"$38,725",10+ years,PA,760
CUST000914,56,61441.0,10+ years,PA,572
CUST000915,36,44376.0,3 years,TN,707
CUST000916,41,35539.0,10+ years,IN,758
CUST000917,45,66411.0,10+ years,NY,680
CUST000918,40,68983.0,3 years,NY,650
CUST000919,32,12000.0,9 years,MA,691
CUST000920,40,"$75,631",10+ years,WI,684
CUST000921,50,71388.0,10+ years,NJ,635
CUST000922,25,33663.0,4 years,NY,638
CUST000923,39,37987.0,6 years,OH,704
CUST000924,29,37099.0,7 years,OH,686
CUST000925,52,75662.0,10+ years,wi,628
CUST000926,21,64149.0,4 years,IN,753
CUST000927,31,69879.0,6 years,WA,751
CUST000928,42,27271.0,10+ years,FL,618
CUST000929,56,63883.0,9 years,WA,800
CUST000930,37,45363.0,8 years,FL,761
CUST000931,31,57153.0,2 years,TX,647
CUST000932,60,70542.0,10+ years,NC,683
CUST000933,21,"$13,671",< 1 year,VA,726
CUST000934,21,25807.0,< 1 year,IN,689
CUST000935,43,45620.0,8 years,IL,659
CUST000936,31,51798.0,1 years,MD,686
CUST000937,25,65614.0,< 1 year,PA,999
CUST000938,46,"$68,658",8 years,PA,535
CUST000939,40,62063.0,9 years,Ohio,754
CUST000940,31,55534.0,< 1 year,WI,727
CUST000941,22,33018.0,< 1 year,FL,636
CUST000942,48,51419.0,10+ years,MD,665
CUST000943,45,49297.0,9 years,PA,591
CUST000944,36,"$59,440",,VA,756
CUST000945,60,"$76,134",10+ years,VA,630
CUST000946,25,15066.0,< 1 year,FL,684
CUST000947,21,,< 1 year,IN,649
CUST000948,29,22988.0,1 years,FL,669
CUST000949,37,27289.0,9 years,MI,569
CUST000950,40,34647.0,4 years,MD,669
CUST000951,35,46396.0,5 years,wi,619
CUST000952,42,"$64,791",9 years,az,542
CUST000953,22,"$30,021",1 years,FL,601
CUST000954,55,57447.0,10+ years,FL,752
CUST000955,37,32081.0,8 years,AZ,700
CUST000956,51,72567.0,10+ years,MD,616
CUST000957,42,"$48,809",6 years,NJ,672
CUST000958,43,56515.0,,IN,592
CUST000959,44,50496.0,5 years,TN,648
CUST000960,43,55892.0,10+ years,IL,617
CUST000961,45,"$59,654",10+ years,MD,691
CUST000962,53,99781.0,10+ years,MD,700
CUST000963,40,"$53,837",10+ years,AZ,618
CUST000964,46,49189.0,10+ years,Florida,9999
CUST000965,36,,5 years,TX,621
CUST000966,55,"$51,555",10+ years,TX,683
CUST000967,29,,< 1 year,GA,717
CUST000968,59,89345.0,10+ years,WA,779
CUST000969,37,48762.0,6 years,MO,582
CUST000970,21,41785.0,< 1 year,nc,725
CUST000971,39,22226.0,6 years,MO,681
CUST000972,29,19967.0,4 years,MD,643
CUST000973,48,61873.0,10+ years,NY,695
CUST000974,30,23435.0,4 years,CA,685
CUST000975,32,16840.0,,WA,769
CUST000976,21,12000.0,< 1 year,WI,732
CUST000977,32,33383.0,5 years,CA,819
CUST000978,21,31197.0,< 1 year,VA,653
CUST000979,21,"$50,727",< 1 year,NC,701
CUST000980,47,40411.0,10+ years,GA,572
CUST000981,47,41187.0,10+ years,OH,700
CUST000982,43,29636.0,9 years,NJ,700
CUST000983,26,39597.0,6 years,PA,671
CUST000984,37,46072.0,10+ years,IL,761
CUST000985,37,29728.0,10+ years,NJ,608
CUST000986,24,"$16,138",1 years,OH,657
CUST000987,56,,10+ years,PA,697
CUST000988,48,56390.0,10+ years,TN,746
CUST000989,35,26205.0,8 years,MO,664
CUST000990,38,48058.0,7 years,MD,686
CUST000991,40,27156.0,10+ years,TX,560
CUST000992,21,25735.0,1 years,AZ,694
CUST000993,35,39136.0,3 years,IL,571
CUST000994,29,40617.0,4 years,FL,690
CUST000995,25,47969.0,< 1 year,WA,676
CUST000996,34,35040.0,9 years,NJ,629
CUST000997,59,"$70,606",10+ years,TX,649
CUST000998,45,24090.0,10+ years,PA,706
CUST000999,31,66576.0,7 years,IN,681
CUST001000,44,24691.0,10+ years,OH,610
CUST001001,54,63357.0,10+ years,WI,681
CUST001002,49,20371.0,10+ years,NY,999
CUST001003,38,33015.0,9 years,NJ,598
CUST001004,30,61832.0,,CA,649
CUST001005,46,72171.0,7 years,MI,724
CUST001006,42,64975.0,10+ years,,626
CUST001007,48,54509.0,10+ years,TX,734
CUST001008,45,78564.0,10+ years,MI,579
CUST001009,50,63660.0,10+ years,IL,755
CUST001010,31,47348.0,5 years,MI,617
CUST001011,53,103104.0,10+ years,IN,647
CUST001012,40,64155.0,9 years,md,742
CUST001013,62,73218.0,10+ years,WI,695
CUST001014,29,42256.0,3 years,md,-1
CUST001015,58,90462.0,10+ years,WI,727
CUST001016,40,57137.0,2 years,GA,691
CUST001017,30,47546.0,7 years,IL,742
CUST001018,32,57519.0,4 years,MA,645
CUST001019,34,78552.0,9 years,,544
CUST001020,43,37378.0,10+ years,TX,703
CUST001021,44,63131.0,10+ years,MA,663
CUST001022,31,43894.0,5 years,MD,688
CUST001023,37,38415.0,10+ years,wi,701
CUST001024,63,65689.0,10+ years,MO,656
CUST001025,58,94181.0,10+ years,NJ,653
CUST001026,43,36066.0,,,629
CUST001027,38,24264.0,9 years,NY,619
CUST001028,39,38155.0,10+ years,pa,712
CUST001029,45,27071.0,10+ years,PA,727
CUST001030,25,17112.0,3 years,Georgia,719
CUST001031,34,"$24,812",2 years,GA,681
CUST001032,21,26291.0,1 years,TN,715
CUST001033,42,71882.0,10+ years,WA,697
CUST001034,45,44961.0,10+ years,IN,673
CUST001035,32,"$51,177",7 years,MA,639
CUST001036,56,78269.0,10+ years,TN,695
CUST001037,23,12000.0,< 1 year,NJ,759
CUST001038,21,16721.0,< 1 year,va,685
CUST001039,40,"$42,160",2 years,WA,745
CUST001040,50,"$65,522",10+ years,NC,750
CUST001041,58,77951.0,10+ years,WA,626
CUST001042,32,43162.0,4 years,NC,781
CUST001043,50,46375.0,10+ years,MI,600
CUST001044,37,34700.0,7 years,TX,690
CUST001045,35,19251.0,9 years,CA,667
CUST001046,48,58396.0,10+ years,NC,560
CUST001047,45,48292.0,10+ years,AZ,690
CUST001048,21,32990.0,2 years,PA,685
CUST001049,55,76253.0,10+ years,PA,635
CUST001050,54,59593.0,10+ years,FL,680
CUST001051,30,40031.0,6 years,nj,635
CUST001052,42,46963.0,10+ years,GA,769
CUST001053,43,34698.0,10+ years,VA,639
CUST001054,41,36998.0,5 years,MD,820
CUST001055,31,12000.0,7 years,WI,702
CUST001056,29,28664.0,3 years,MD,537
CUST001057,37,35297.0,9 years,TN,683
CUST001058,52,45773.0,10+ years,IL,638
CUST001059,44,"$64,888",10+ years,NJ,640
CUST001060,33,47294.0,2 years,MO,675
CUST001061,47,64506.0,9 years,WA,754
CUST001062,21,35374.0,< 1 year,PA,676
CUST001063,51,,10+ years,IL,613
CUST001064,21,,< 1 year,GA,630
CUST001065,33,51853.0,7 years,FL,674
CUST001066,24,"$38,609",< 1 year,WA,615
CUST001067,22,41611.0,< 1 year,NC,615
CUST001068,51,60346.0,10+ years,MO,699
CUST001069,32,23404.0,5 years,IL,742
CUST001070,42,53757.0,5 years,TN,690
CUST001071,37,35526.0,,FL,751
CUST001072,43,61203.0,10+ years,FL,700
CUST001073,38,49717.0,10+ years,WA,650
CUST001074,22,26972.0,,OH,629
CUST001075,49,52720.0,10+ years,IN,625
CUST001076,32,53210.0,4 years,IL,712
CUST001077,21,38859.0,< 1 year,IL,546
CUST001078,32,29793.0,7 years,TN,663
CUST001079,56,48574.0,10+ years,GA,541
CUST001080,48,60092.0,10+ years,VA,666
CUST001081,33,57189.0,10+ years,AZ,659
CUST001082,33,20473.0,3 years,IN,628
CUST001083,34,47655.0,6 years,,708
CUST001084,62,61885.0,10+ years,CA,663
CUST001085,42,34946.0,10+ years,MA,630
CUST001086,43,65368.0,7 years,TN,746
CUST001087,50,,10+ years,CA,602
CUST001088,40,45516.0,10+ years,FL,700
CUST001089,34,52442.0,5 years,WI,722
CUST001090,35,52053.0,5 years,AZ,677
CUST001091,37,21906.0,,FL,608
CUST001092,37,45464.0,1 years,IL,692
CUST001093,46,76192.0,10+ years,MA,571
CUST001094,38,"$52,507",5 years,MD,613
CUST001095,46,15763.0,10+ years,GA,593
CUST001096,37,"$28,140",10+ years,FL,600
CUST001097,38,60337.0,7 years,MO,611
CUST001098,21,16643.0,1 years,IN,640
CUST001099,48,74220.0,8 years,IN,717
CUST001100,42,80892.0,4 years,NY,755
CUST001101,49,55031.0,,CA,0
CUST001102,21,15732.0,< 1 year,TN,684
CUST001103,63,60308.0,10+ years,wa,689
CUST001104,36,54374.0,3 years,GA,600
CUST001105,51,51960.0,10+ years,md,652
CUST001106,25,23766.0,< 1 year,PA,773
CUST001107,45,37171.0,10+ years,OH,702
CUST001108,25,23312.0,3 years,MO,784
CUST001109,30,25199.0,5 years,,672
CUST001110,60,"$42,070",10+ years,,596
CUST001111,35,29220.0,9 years,MD,707
CUST001112,40,58993.0,7 years,TX,564
CUST001113,48,77635.0,6 years,MA,730
CUST001114,43,49800.0,9 years,GA,685
CUST001115,39,47105.0,6 years,WA,600
CUST001116,42,54490.0,7 years,TN,664
CUST001117,66,108439.0,10+ years,TX,695
CUST001118,37,29052.0,,PA,763
CUST001119,40,28868.0,6 years,FL,732
CUST001120,50,"$59,026",10+ years,FL,631
CUST001121,51,"$66,913",10+ years,WI,599
CUST001122,52,61699.0,10+ years,TN,629
CUST001123,45,33332.0,10+ years,AZ,652
CUST001124,24,"$41,872",< 1 year,MI,624
CUST001125,57,66128.0,10+ years,MD,588
CUST001126,24,36916.0,2 years,FL,776
CUST001127,41,72292.0,10+ years,NY,728
CUST001128,28,12000.0,< 1 year,nc,642
CUST001129,37,18425.0,9 years,VA,582
CUST001130,41,57483.0,7 years,MO,803
CUST001131,41,"$18,483",7 years,OH,619
CUST001132,43,45402.0,10+ years,TN,673
CUST001133,57,59631.0,10+ years,PA,-1
CUST001134,43,56798.0,9 years,AZ,635
CUST001135,35,31808.0,7 years,WI,617
CUST001136,49,65979.0,10+ years,OH,618
CUST001137,52,46195.0,9 years,CA,754
CUST001138,23,12000.0,< 1 year,NJ,708
CUST001139,45,54089.0,10+ years,MD,636
CUST001140,46,56579.0,10+ years,NJ,653
CUST001141,34,45028.0,,GA,739
CUST001142,54,"$86,794",10+ years,MO,603
CUST001143,36,62209.0,10+ years,NC,608
CUST001144,39,53374.0,8 years,IL,588
CUST001145,35,"$53,941",5 years,MA,657
CUST001146,38,49332.0,6 years,NY,810
CUST001147,24,46293.0,2 years,NC,750
CUST001148,21,30458.0,1 years,PA,595
CUST001149,57,59916.0,10+ years,AZ,662
CUST001150,27,20913.0,,NJ,620
CUST001151,26,,1 years,MA,739
CUST001152,21,22254.0,< 1 year,fl,722
CUST001153,30,64552.0,2 years,OH,658
CUST001154,22,12000.0,< 1 year,MA,639
CUST001155,57,86972.0,10+ years,PA,678
CUST001156,50,53403.0,10+ years,WI,682
CUST001157,29,40709.0,2 years,WA,728
CUST001158,65,58274.0,10+ years,WA,711
CUST001159,49,31023.0,9 years,NY,663
CUST001160,34,62800.0,8 years,TN,644
CUST001161,21,18420.0,3 years,Illinois,760
CUST001162,65,92581.0,10+ years,MO,733
CUST001163,21,15153.0,2 years,PA,618
CUST001164,21,39801.0,< 1 year,IN,740
CUST001165,50,53371.0,10+ years,TN,648
CUST001166,67,62043.0,10+ years,PA,667
CUST001167,54,74297.0,10+ years,MO,624
CUST001168,44,"$66,769",9 years,ca,665
CUST001169,45,63406.0,8 years,,717
CUST001170,48,55229.0,10+ years,GA,597
CUST001171,47,29967.0,10+ years,MA,588
CUST001172,41,32966.0,5 years,MD,672
CUST001173,39,36070.0,10+ years,FL,802
CUST001174,37,40326.0,10+ years,AZ,570
CUST001175,28,50362.0,5 years,AZ,645
CUST001176,34,38840.0,2 years,MO,682
CUST001177,21,12000.0,< 1 year,CA,696
CUST001178,36,12000.0,8 years,MD,603
CUST001179,26,,4 years,IN,584
CUST001180,24,20900.0,1 years,CA,689
CUST001181,40,53135.0,9 years,CA,725
CUST001182,54,42813.0,10+ years,AZ,709
CUST001183,49,37860.0,10+ years,MI,638
CUST001184,21,"$31,804",< 1 year,va,588
CUST001185,26,,2 years,GA,632
CUST001186,49,29147.0,10+ years,OH,657
CUST001187,26,19466.0,< 1 year,CA,693
CUST001188,35,58469.0,5 years,NC,547
CUST001189,44,66596.0,10+ years,TX,653
CUST001190,26,17115.0,< 1 year,nc,624
CUST001191,39,63998.0,4 years,Georgia,673
CUST001192,21,"$25,674",1 years,oh,713
CUST001193,30,45701.0,3 years,NY,547
CUST001194,41,38439.0,10+ years,VA,682
CUST001195,21,29386.0,< 1 year,VA,568
CUST001196,43,33913.0,10+ years,PA,726
CUST001197,37,"$35,990",5 years,MO,639
CUST001198,44,48147.0,10+ years,OH,642
CUST001199,40,49902.0,7 years,MA,769
